"","year","tmax","tmin","af","rain","sun","location"
"40",1892,6.16666666666667,0.733333333333333,12,38.9,NA,"T01"
"41",1893,5.7,0.533333333333333,12.3333333333333,45.9333333333333,NA,"T01"
"42",1894,7.5,1.56666666666667,7,46.2,NA,"T01"
"43",1895,4.13333333333333,-1.43333333333333,17.6666666666667,41.1,NA,"T01"
"44",1896,7.33333333333333,1.9,6.66666666666667,27.8,NA,"T01"
"45",1897,6.46666666666667,1.86666666666667,9.33333333333333,60.6666666666667,NA,"T01"
"46",1898,8.23333333333333,2.7,7.33333333333333,37.0666666666667,NA,"T01"
"47",1899,9.36666666666667,3.36666666666667,6.33333333333333,63.9,NA,"T01"
"48",1900,6.06666666666667,0.866666666666667,11,66.2333333333333,NA,"T01"
"49",1901,7.03333333333333,2.03333333333333,10,47.2,NA,"T01"
"50",1902,6.3,1,13.3333333333333,42.5,NA,"T01"
"51",1903,8.13333333333333,3.13333333333333,5.33333333333333,39.7,NA,"T01"
"52",1904,6.3,1.5,9.33333333333333,60.5333333333333,NA,"T01"
"53",1905,7.03333333333333,1.73333333333333,9.33333333333333,25.6666666666667,NA,"T01"
"54",1906,7.33333333333333,2,6.66666666666667,51.6,NA,"T01"
"55",1907,6.26666666666667,0.666666666666667,12,30.8,NA,"T01"
"56",1908,7.3,1.76666666666667,8.33333333333333,54.1,NA,"T01"
"57",1909,6.4,0.7,11.3333333333333,27.1333333333333,NA,"T01"
"58",1910,7.53333333333333,2.1,7.33333333333333,64.5333333333333,NA,"T01"
"59",1911,7.7,2.8,5.33333333333333,60.5333333333333,NA,"T01"
"60",1912,8.23333333333333,3.33333333333333,5.33333333333333,97.5333333333333,NA,"T01"
"61",1913,8.5,3.3,5,62.6,NA,"T01"
"62",1914,7.96666666666667,2.6,8.33333333333333,29.8333333333333,NA,"T01"
"63",1915,7.46666666666667,2.23333333333333,6.33333333333333,106.9,NA,"T01"
"64",1916,8.6,3.23333333333333,5.33333333333333,87.5,NA,"T01"
"65",1917,3.86666666666667,-0.633333333333333,17.3333333333333,46.9333333333333,NA,"T01"
"66",1918,6.76666666666667,1.5,12,40.6666666666667,NA,"T01"
"67",1919,6.46666666666667,1.53333333333333,9.66666666666667,66.9,NA,"T01"
"68",1920,9.03333333333333,2.9,5,60.9,NA,"T01"
"69",1921,8.43333333333333,2.93333333333333,6,45.2,NA,"T01"
"70",1922,8.26666666666667,2.1,9.66666666666667,53.3666666666667,NA,"T01"
"71",1923,8.53333333333333,3.26666666666667,2.33333333333333,66.1,NA,"T01"
"72",1924,7.13333333333333,1.46666666666667,10.3333333333333,49,NA,"T01"
"73",1925,8.83333333333333,3.03333333333333,3,79.1333333333333,NA,"T01"
"74",1926,7.9,2.2,8.33333333333333,68.8666666666667,NA,"T01"
"75",1927,7.23333333333333,1.46666666666667,9.66666666666667,56.6,NA,"T01"
"76",1928,7.76666666666667,1.56666666666667,7.33333333333333,76.4,NA,"T01"
"77",1929,4.53333333333333,-1.23333333333333,16.3333333333333,33.2333333333333,NA,"T01"
"78",1930,7.86666666666667,2.36666666666667,6.33333333333333,72.8,57.0666666666667,"T01"
"79",1931,6.96666666666667,1.33333333333333,9.66666666666667,52.2333333333333,53,"T01"
"80",1932,7.66666666666667,1.96666666666667,9.33333333333333,23.5333333333333,49.1333333333333,"T01"
"81",1933,7.13333333333333,1.4,12.3333333333333,50.2666666666667,73.9333333333333,"T01"
"82",1934,6.16666666666667,-0.2,14,21.1,73.8333333333333,"T01"
"83",1935,9.03333333333333,3.76666666666667,3,69.3666666666667,47.1333333333333,"T01"
"84",1936,6.33333333333333,0.766666666666667,13,66.2333333333333,60.5,"T01"
"85",1937,8.8,2.73333333333333,5.33333333333333,85.2666666666667,59.9333333333333,"T01"
"86",1938,7.66666666666667,2.03333333333333,6.66666666666667,45.7,49.7666666666667,"T01"
"87",1939,8.03333333333333,2.2,7,71.0333333333333,67.9,"T01"
"88",1940,4.36666666666667,-1.26666666666667,16.6666666666667,55.4333333333333,50.6333333333333,"T01"
"89",1941,5.63333333333333,0.3,13,53.7,52.0333333333333,"T01"
"90",1942,4.86666666666667,-0.633333333333333,17,44.7,48.6333333333333,"T01"
"91",1943,9.06666666666667,3.43333333333333,4,68.7,61.6666666666667,"T01"
"92",1944,7.3,1.53333333333333,9.33333333333333,28.5,51.0333333333333,"T01"
"93",1945,6.7,1.16666666666667,11,45.7333333333333,60.4333333333333,"T01"
"94",1946,7.8,2.2,7.66666666666667,60.0666666666667,58.4,"T01"
"95",1947,3.63333333333333,-1.7,18,43.8333333333333,53.5,"T01"
"96",1948,8.36666666666667,2.73333333333333,7,64.9333333333333,58.8333333333333,"T01"
"97",1949,9.33333333333333,2.7,6,39.3,77.1666666666667,"T01"
"98",1950,8.5,2.53333333333333,7,50.9,57.8333333333333,"T01"
"99",1951,5.9,0.9,10.6666666666667,66.2666666666667,54.2666666666667,"T01"
"100",1952,7.3,1.2,10.3333333333333,33.1666666666667,86.8666666666667,"T01"
"101",1953,6.23333333333333,0.433333333333333,13.3333333333333,39.1333333333333,65.3666666666667,"T01"
"102",1954,7.2,1.83333333333333,8.66666666666667,36.9,61.2666666666667,"T01"
"103",1955,6.5,1.2,11.3333333333333,50.1333333333333,60.3,"T01"
"104",1956,6.2,-0.0999999999999998,13.3333333333333,63.3333333333333,58.8333333333333,"T01"
"105",1957,8.63333333333333,3.23333333333333,6.66666666666667,64.4666666666667,50.7,"T01"
"106",1958,7.66666666666667,1.63333333333333,9.66666666666667,73.3333333333333,57.4333333333333,"T01"
"107",1959,6.46666666666667,1.13333333333333,12,59.9333333333333,60.2666666666667,"T01"
"108",1960,7.73333333333333,2.3,6.66666666666667,85.6333333333333,55.0333333333333,"T01"
"109",1961,7.83333333333333,2.96666666666667,2.33333333333333,82.3333333333333,54.4,"T01"
"110",1962,6.76666666666667,0.966666666666667,10.3333333333333,67.6,72.3666666666667,"T01"
"111",1963,1.9,-3.5,23.3333333333333,29.5666666666667,65.9666666666667,"T01"
"112",1964,5.96666666666667,1.2,10.6666666666667,17.9333333333333,48.1,"T01"
"113",1965,6.26666666666667,0.8,13.3333333333333,35.1666666666667,55.3,"T01"
"114",1966,7.36666666666667,2.6,7,67.0666666666667,51.9666666666667,"T01"
"115",1967,8.4,2.83333333333333,5,60.0666666666667,64.7,"T01"
"116",1968,6.36666666666667,1.3,12,49.3333333333333,58.2,"T01"
"117",1969,5.96666666666667,1.26666666666667,11,59.4666666666667,51.3333333333333,"T01"
"118",1970,6.4,1.23333333333333,10,62.9,62,"T01"
"119",1971,7.26666666666667,1.93333333333333,9.33333333333333,53.7666666666667,51.8,"T01"
"120",1972,7.36666666666667,3.03333333333333,3.33333333333333,45.1,32.9666666666667,"T01"
"121",1973,7.73333333333333,2.3,7.66666666666667,37.8,53.5,"T01"
"122",1974,8.76666666666667,3,5,57.8666666666667,59.1666666666667,"T01"
"123",1975,9.43333333333333,4.1,1.66666666666667,44.1666666666667,53.7666666666667,"T01"
"124",1976,7.83333333333333,2.46666666666667,8.66666666666667,19.8,49.1,"T01"
"125",1977,6.3,1.2,9.33333333333333,97.3666666666667,56.1333333333333,"T01"
"126",1978,6.86666666666667,1.66666666666667,9.33333333333333,60.5333333333333,52.5666666666667,"T01"
"127",1979,4.7,-0.6,17.6666666666667,74.1666666666667,57.8666666666667,"T01"
"128",1980,7.9,2.23333333333333,7.66666666666667,68.0666666666667,67.5,"T01"
"129",1981,7.33333333333333,1.83333333333333,10,31,63.5333333333333,"T01"
"130",1982,5.66666666666667,0.2,12,54.4,48.7666666666667,"T01"
"131",1983,7.43333333333333,1.96666666666667,9.33333333333333,43.9666666666667,63.1,"T01"
"132",1984,7.53333333333333,1.9,7.33333333333333,55.5666666666667,71.6666666666667,"T01"
"133",1985,5.9,1.11022302462516e-16,15,41.2,62.2333333333333,"T01"
"134",1986,5.7,0.7,12.6666666666667,60.9,63.9333333333333,"T01"
"135",1987,6.43333333333333,1.13333333333333,11.3333333333333,36.0333333333333,67.1333333333333,"T01"
"136",1988,8.06666666666667,3.1,5.33333333333333,53.2666666666667,64.7666666666667,"T01"
"137",1989,9.7,4,3,33.9666666666667,73.9666666666667,"T01"
"138",1990,9.83333333333333,4.36666666666667,1.66666666666667,103.566666666667,60.1666666666667,"T01"
"139",1991,6,0.433333333333333,12,45.9,61.9,"T01"
"140",1992,7.26666666666667,1.73333333333333,10.3333333333333,22.7666666666667,57.5,"T01"
"141",1993,7.7,2.4,6.66666666666667,46.7333333333333,46.6333333333333,"T01"
"142",1994,7.96666666666667,2.66666666666667,4.66666666666667,80.8666666666667,73.2,"T01"
"143",1995,9.5,3.5,4.33333333333333,85.6333333333333,68.3,"T01"
"144",1996,5.8,1.06666666666667,13,65.3666666666667,57.8666666666667,"T01"
"145",1997,7,1.63333333333333,10.6666666666667,34.8666666666667,57.0333333333333,"T01"
"146",1998,9.6,3.53333333333333,6.33333333333333,42.4666666666667,77.5666666666667,"T01"
"147",1999,9,3.16666666666667,5.66666666666667,65.8333333333333,56.8333333333333,"T01"
"148",2000,8.86666666666667,2.5,7,62.6333333333333,82.6333333333333,"T01"
"149",2001,7.93333333333333,2.46666666666667,10,75.2666666666667,73.4,"T01"
"150",2002,9.03333333333333,2.66666666666667,8.33333333333333,52.6,68.0333333333333,"T01"
"151",2003,8.3,2.16666666666667,10,65.6,74.4666666666667,"T01"
"152",2004,8.73333333333333,2.46666666666667,10,54.1,65.1333333333333,"T01"
"153",2005,8.43333333333333,2.9,6,25.3,63.3333333333333,"T01"
"154",2006,7.16666666666667,1.6,10.3333333333333,33.2666666666667,61.2333333333333,"T01"
"155",2007,9.83333333333333,4.26666666666667,5.66666666666667,74.3333333333333,63.3666666666667,"T01"
"156",2008,9.7,2.93333333333333,7.33333333333333,53.0333333333333,81.2333333333333,"T01"
"157",2009,7.03333333333333,1.16666666666667,12.3333333333333,46.5333333333333,69.1,"T01"
"158",2010,6.2,0.366666666666667,12,75.3666666666667,63,"T01"
"159",2011,6.7,1.36666666666667,12.6666666666667,46.9333333333333,36.4333333333333,"T01"
"160",2012,8.8,2.63333333333333,7.33333333333333,42.3666666666667,73.3333333333333,"T01"
"161",2013,7.06666666666667,1.8,9.33333333333333,69.7333333333333,60.6,"T01"
"162",2014,9.66666666666667,3.76666666666667,1,111.566666666667,79.5666666666667,"T01"
"163",2015,8.2,1.66666666666667,9.66666666666667,47.9333333333333,86.2333333333333,"T01"
"164",2016,10.6333333333333,4.66666666666667,3.66666666666667,64.8,70.1,"T01"
"165",2017,8.8,2.6,9,43.8,61.7666666666667,"T01"
"166",2018,7.86666666666667,1.96666666666667,9.33333333333333,52.4666666666667,80.2666666666667,"T01"
"167",2019,9.73333333333333,2.66666666666667,9,45.4666666666667,77.2,"T01"
"168",2020,9.83333333333333,3.9,3.66666666666667,77.5666666666667,77.6666666666667,"T01"
