fid,DN,area
1,"3",9378.131
2,"6",7502.493
3,"3",47515.961
4,"3",75650.820
5,"5",9378.343
6,"3",625.209
7,"3",10003.494
8,"3",44389.857
9,"3",66897.278
10,"3",329483.921
11,"3",139421.741
12,"1",10003.502
13,"1",10628.700
14,"1",3126.114
15,"3",11878.936
16,"1",82528.997
17,"1",15630.524
18,"1",23133.217
19,"3",15005.034
20,"3",14380.057
21,"3",11879.161
22,"3",625.219
23,"3",106912.290
24,"0",23712968.070
